http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/kind_of_musical_score	electronic
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/mood_for_the_musical_score	tense
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/mood_for_the_musical_score	melancholic
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/setting	urban
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/visual_style	dark_and_gritty
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/writing_style	nonlinear
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/writing_style	character_focused
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/runtime	2_hours
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/runtime	30_minutes
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/themes	crime
http://dbpedia.org/resource/Heat_(1995_film)	llama_generated/themes	corruption
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/genre	comedy
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/genre	drama
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/kind_of_plot	love_story
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/kind_of_plot	romance
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/kind_of_musical_score	romantic
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/mood_for_the_musical_score	calm
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/mood_for_the_musical_score	romantic
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/setting	france
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/setting	paris
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/visual_style	black_and_white
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/visual_style	colour
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/writing_style	dialogue_heavy
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/writing_style	narrative_driven
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/runtime	90-120_minutes
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/themes	love
http://dbpedia.org/resource/Sabrina_(1995_film)	llama_generated/themes	romance
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/genre	adventure
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/genre	comedy
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/kind_of_plot	coming-of-age
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/kind_of_plot	bildungsroman
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/kind_of_musical_score	folk
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/mood_for_the_musical_score	uplifting
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/mood_for_the_musical_score	melancholic
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/setting	19th-century_american_south
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/setting	mississippi_river_valley
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/visual_style	realistic
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/visual_style	animated
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/writing_style	naturalistic
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/writing_style	stream-of-consciousness
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/runtime	120-150_minutes
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/themes	growing_up
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/themes	friendship
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/themes	adventure
http://dbpedia.org/resource/Tom_and_Huck	llama_generated/themes	overcoming_obstacles
http://dbpedia.org/resource/GoldenEye	llama_generated/genre	action
http://dbpedia.org/resource/GoldenEye	llama_generated/genre	spy
http://dbpedia.org/resource/GoldenEye	llama_generated/kind_of_plot	spy
http://dbpedia.org/resource/GoldenEye	llama_generated/kind_of_plot	thriller
http://dbpedia.org/resource/GoldenEye	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/GoldenEye	llama_generated/kind_of_musical_score	electronic
http://dbpedia.org/resource/GoldenEye	llama_generated/mood_for_the_musical_score	tense
http://dbpedia.org/resource/GoldenEye	llama_generated/mood_for_the_musical_score	epic
http://dbpedia.org/resource/GoldenEye	llama_generated/setting	cold_war_era
http://dbpedia.org/resource/GoldenEye	llama_generated/visual_style	dark_and_gritty
http://dbpedia.org/resource/GoldenEye	llama_generated/writing_style	snappy_dialogue
http://dbpedia.org/resource/GoldenEye	llama_generated/runtime	2_hours
http://dbpedia.org/resource/GoldenEye	llama_generated/themes	espionage
http://dbpedia.org/resource/GoldenEye	llama_generated/themes	betrayal
http://dbpedia.org/resource/The_American_President	llama_generated/genre	drama
http://dbpedia.org/resource/The_American_President	llama_generated/genre	comedy
http://dbpedia.org/resource/The_American_President	llama_generated/kind_of_plot	political
http://dbpedia.org/resource/The_American_President	llama_generated/kind_of_plot	romance
http://dbpedia.org/resource/The_American_President	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/The_American_President	llama_generated/kind_of_musical_score	electronic
http://dbpedia.org/resource/The_American_President	llama_generated/mood_for_the_musical_score	uplifting
http://dbpedia.org/resource/The_American_President	llama_generated/mood_for_the_musical_score	melancholic
http://dbpedia.org/resource/The_American_President	llama_generated/setting	washington_d
http://dbpedia.org/resource/The_American_President	llama_generated/visual_style	realistic
http://dbpedia.org/resource/The_American_President	llama_generated/visual_style	stylized
http://dbpedia.org/resource/The_American_President	llama_generated/writing_style	dialogue-driven
http://dbpedia.org/resource/The_American_President	llama_generated/writing_style	exposition-heavy
http://dbpedia.org/resource/The_American_President	llama_generated/runtime	90-120_minutes
http://dbpedia.org/resource/The_American_President	llama_generated/themes	politics
http://dbpedia.org/resource/The_American_President	llama_generated/themes	romance
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/genre	horror
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/genre	comedy
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/kind_of_plot	parody
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/kind_of_plot	spoof
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/kind_of_musical_score	none
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/mood_for_the_musical_score	none
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/setting	transylvania
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/visual_style	none
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/writing_style	none
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/runtime	none
http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It	llama_generated/themes	none
http://dbpedia.org/resource/Balto_(film)	llama_generated/genre	animation
http://dbpedia.org/resource/Balto_(film)	llama_generated/kind_of_plot	adventure
http://dbpedia.org/resource/Balto_(film)	llama_generated/kind_of_plot	drama
http://dbpedia.org/resource/Balto_(film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Balto_(film)	llama_generated/kind_of_musical_score	epic
http://dbpedia.org/resource/Balto_(film)	llama_generated/mood_for_the_musical_score	uplifting
http://dbpedia.org/resource/Balto_(film)	llama_generated/mood_for_the_musical_score	inspiring
http://dbpedia.org/resource/Balto_(film)	llama_generated/setting	20th_century
http://dbpedia.org/resource/Balto_(film)	llama_generated/setting	alaska
http://dbpedia.org/resource/Balto_(film)	llama_generated/visual_style	hand-drawn_animation
http://dbpedia.org/resource/Balto_(film)	llama_generated/writing_style	dialogue-driven
http://dbpedia.org/resource/Balto_(film)	llama_generated/runtime	90_minutes
http://dbpedia.org/resource/Balto_(film)	llama_generated/themes	friendship
http://dbpedia.org/resource/Balto_(film)	llama_generated/themes	determination
http://dbpedia.org/resource/Balto_(film)	llama_generated/themes	overcoming_obstacles
http://dbpedia.org/resource/Nixon_(film)	llama_generated/genre	biographical
http://dbpedia.org/resource/Nixon_(film)	llama_generated/genre	historical
http://dbpedia.org/resource/Nixon_(film)	llama_generated/kind_of_plot	character_study
http://dbpedia.org/resource/Nixon_(film)	llama_generated/kind_of_plot	political_drama
http://dbpedia.org/resource/Nixon_(film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Nixon_(film)	llama_generated/kind_of_musical_score	epic
http://dbpedia.org/resource/Nixon_(film)	llama_generated/mood_for_the_musical_score	serious
http://dbpedia.org/resource/Nixon_(film)	llama_generated/mood_for_the_musical_score	dramatic
http://dbpedia.org/resource/Nixon_(film)	llama_generated/setting	1950s_america
http://dbpedia.org/resource/Nixon_(film)	llama_generated/setting	1970s_america
http://dbpedia.org/resource/Nixon_(film)	llama_generated/visual_style	realistic
http://dbpedia.org/resource/Nixon_(film)	llama_generated/visual_style	period_accurate
http://dbpedia.org/resource/Nixon_(film)	llama_generated/writing_style	dialogue_driven
http://dbpedia.org/resource/Nixon_(film)	llama_generated/writing_style	narrative_driven
http://dbpedia.org/resource/Nixon_(film)	llama_generated/runtime	2_hours
http://dbpedia.org/resource/Nixon_(film)	llama_generated/runtime	3_hours
http://dbpedia.org/resource/Nixon_(film)	llama_generated/themes	political_corruption
http://dbpedia.org/resource/Nixon_(film)	llama_generated/themes	personal_redemption
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/genre	action
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/genre	adventure
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/kind_of_plot	heist
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/kind_of_plot	treasure_hunt
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/kind_of_musical_score	epic
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/mood_for_the_musical_score	intense
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/mood_for_the_musical_score	dramatic
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/setting	17th-century_caribbean
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/visual_style	realistic
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/visual_style	gritty
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/writing_style	dialogue-driven
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/writing_style	action-oriented
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/runtime	120_minutes
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/themes	piracy
http://dbpedia.org/resource/Cutthroat_Island	llama_generated/themes	treasure_hunting
http://dbpedia.org/resource/Casino_(film)	llama_generated/genre	drama
http://dbpedia.org/resource/Casino_(film)	llama_generated/genre	thriller
http://dbpedia.org/resource/Casino_(film)	llama_generated/kind_of_plot	nonlinear
http://dbpedia.org/resource/Casino_(film)	llama_generated/kind_of_plot	heist
http://dbpedia.org/resource/Casino_(film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Casino_(film)	llama_generated/kind_of_musical_score	ambient
http://dbpedia.org/resource/Casino_(film)	llama_generated/mood_for_the_musical_score	dark
http://dbpedia.org/resource/Casino_(film)	llama_generated/mood_for_the_musical_score	tense
http://dbpedia.org/resource/Casino_(film)	llama_generated/setting	las_vegas
http://dbpedia.org/resource/Casino_(film)	llama_generated/setting	1970s
http://dbpedia.org/resource/Casino_(film)	llama_generated/visual_style	dark
http://dbpedia.org/resource/Casino_(film)	llama_generated/visual_style	gritty
http://dbpedia.org/resource/Casino_(film)	llama_generated/writing_style	nonlinear
http://dbpedia.org/resource/Casino_(film)	llama_generated/writing_style	dialogue-driven
http://dbpedia.org/resource/Casino_(film)	llama_generated/runtime	2_hours
http://dbpedia.org/resource/Casino_(film)	llama_generated/runtime	30_minutes
http://dbpedia.org/resource/Casino_(film)	llama_generated/themes	crime
http://dbpedia.org/resource/Casino_(film)	llama_generated/themes	corruption
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/genre	period_drama
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/genre	romance
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/kind_of_plot	love_triangle
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/kind_of_plot	family_drama
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/kind_of_musical_score	period-appropriate
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/mood_for_the_musical_score	melancholic
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/mood_for_the_musical_score	uplifting
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/setting	19th_century_england
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/setting	europe
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/visual_style	naturalistic
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/visual_style	cinematic
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/writing_style	witty
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/writing_style	introspective
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/runtime	2_hours
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/runtime	3_hours
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/themes	love
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/themes	family
http://dbpedia.org/resource/Sense_and_Sensibility_(film)	llama_generated/themes	social_class
http://dbpedia.org/resource/Four_Rooms	llama_generated/genre	comedy
http://dbpedia.org/resource/Four_Rooms	llama_generated/genre	drama
http://dbpedia.org/resource/Four_Rooms	llama_generated/kind_of_plot	nonlinear
http://dbpedia.org/resource/Four_Rooms	llama_generated/kind_of_plot	non-linear
http://dbpedia.org/resource/Four_Rooms	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Four_Rooms	llama_generated/kind_of_musical_score	electronic
http://dbpedia.org/resource/Four_Rooms	llama_generated/mood_for_the_musical_score	dark
http://dbpedia.org/resource/Four_Rooms	llama_generated/mood_for_the_musical_score	light
http://dbpedia.org/resource/Four_Rooms	llama_generated/setting	1990s
http://dbpedia.org/resource/Four_Rooms	llama_generated/setting	present_day
http://dbpedia.org/resource/Four_Rooms	llama_generated/visual_style	animated
http://dbpedia.org/resource/Four_Rooms	llama_generated/visual_style	live-action
http://dbpedia.org/resource/Four_Rooms	llama_generated/writing_style	nonlinear
http://dbpedia.org/resource/Four_Rooms	llama_generated/writing_style	linear
http://dbpedia.org/resource/Four_Rooms	llama_generated/runtime	90_minutes
http://dbpedia.org/resource/Four_Rooms	llama_generated/runtime	120_minutes
http://dbpedia.org/resource/Four_Rooms	llama_generated/themes	time_travel
http://dbpedia.org/resource/Four_Rooms	llama_generated/themes	alternate_reality
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/genre	comedy
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/kind_of_plot	action
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/kind_of_plot	comedy
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/kind_of_musical_score	none
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/mood_for_the_musical_score	none
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/setting	fictional
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/visual_style	none
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/writing_style	none
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/runtime	95_minutes
http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls	llama_generated/themes	none
http://dbpedia.org/resource/Money_Train	llama_generated/genre	action
http://dbpedia.org/resource/Money_Train	llama_generated/genre	drama
http://dbpedia.org/resource/Money_Train	llama_generated/kind_of_plot	heist
http://dbpedia.org/resource/Money_Train	llama_generated/kind_of_plot	crime
http://dbpedia.org/resource/Money_Train	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Money_Train	llama_generated/kind_of_musical_score	electronic
http://dbpedia.org/resource/Money_Train	llama_generated/mood_for_the_musical_score	tense
http://dbpedia.org/resource/Money_Train	llama_generated/mood_for_the_musical_score	epic
http://dbpedia.org/resource/Money_Train	llama_generated/setting	new_york_city
http://dbpedia.org/resource/Money_Train	llama_generated/visual_style	realistic
http://dbpedia.org/resource/Money_Train	llama_generated/writing_style	dialogue-driven
http://dbpedia.org/resource/Money_Train	llama_generated/runtime	2_hours
http://dbpedia.org/resource/Money_Train	llama_generated/themes	corruption
http://dbpedia.org/resource/Money_Train	llama_generated/themes	loyalty
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/genre	comedy
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/kind_of_plot	adaptation
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/kind_of_plot	based_on_a_book
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/kind_of_musical_score	electronic
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/mood_for_the_musical_score	dark
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/mood_for_the_musical_score	happy
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/setting	modern
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/setting	urban
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/visual_style	realistic
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/visual_style	stylized
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/writing_style	dialogue-heavy
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/writing_style	descriptive
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/runtime	90-120_minutes
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/themes	crime
http://dbpedia.org/resource/Get_Shorty_(film)	llama_generated/themes	humour
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/genre	action
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/genre	thriller
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/kind_of_plot	conspiracy
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/kind_of_plot	revenge
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/kind_of_musical_score	electronic
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/mood_for_the_musical_score	dark
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/mood_for_the_musical_score	epic
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/setting	urban
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/setting	futuristic
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/visual_style	dark
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/visual_style	gritty
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/writing_style	nonlinear
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/writing_style	first-person
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/runtime	120_minutes
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/runtime	150_minutes
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/themes	revenge
http://dbpedia.org/resource/Assassins_(1995_film)	llama_generated/themes	conspiracy
http://dbpedia.org/resource/Powder_(film)	llama_generated/genre	science_fiction
http://dbpedia.org/resource/Powder_(film)	llama_generated/genre	fantasy
http://dbpedia.org/resource/Powder_(film)	llama_generated/kind_of_plot	coming-of-age
http://dbpedia.org/resource/Powder_(film)	llama_generated/kind_of_plot	superhero_origin_story
http://dbpedia.org/resource/Powder_(film)	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Powder_(film)	llama_generated/kind_of_musical_score	electronic
http://dbpedia.org/resource/Powder_(film)	llama_generated/mood_for_the_musical_score	uplifting
http://dbpedia.org/resource/Powder_(film)	llama_generated/mood_for_the_musical_score	melancholic
http://dbpedia.org/resource/Powder_(film)	llama_generated/setting	a_fictional_world
http://dbpedia.org/resource/Powder_(film)	llama_generated/setting	a_modern_city
http://dbpedia.org/resource/Powder_(film)	llama_generated/visual_style	realistic
http://dbpedia.org/resource/Powder_(film)	llama_generated/visual_style	animated
http://dbpedia.org/resource/Powder_(film)	llama_generated/writing_style	naturalistic
http://dbpedia.org/resource/Powder_(film)	llama_generated/writing_style	absurdist
http://dbpedia.org/resource/Powder_(film)	llama_generated/runtime	90_minutes
http://dbpedia.org/resource/Powder_(film)	llama_generated/runtime	120_minutes
http://dbpedia.org/resource/Powder_(film)	llama_generated/themes	self-discovery
http://dbpedia.org/resource/Powder_(film)	llama_generated/themes	social_commentary
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/genre	drama
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/kind_of_plot	tragedy
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/kind_of_plot	melodrama
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/kind_of_musical_score	orchestral
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/kind_of_musical_score	melancholic
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/mood_for_the_musical_score	sad
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/mood_for_the_musical_score	melancholic
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/setting	las_vegas
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/visual_style	realistic
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/writing_style	naturalistic
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/runtime	2_hours
http://dbpedia.org/resource/Leaving_Las_Vegas	llama_generated/themes	alcoholism
